Job Name,Task Name,Release Time,Completion Time,Met Deadline,Slack
Task-1_134,Task-1,1730,1735.0007950000002,True,15.999204999999847
Task-2_76,Task-2,1732,1742.001191,True,29.998808999999937
Task-1_135,Task-1,1743,1747.000406,True,16.999593999999888
Task-3_61,Task-3,1751,1760.000505,True,56.999495000000024
Task-1_136,Task-1,1756,1764.000974,True,12.999025999999958
Task-2_77,Task-2,1755,1771.001396,True,23.998603999999887
Task-1_137,Task-1,1769,1775.001848,True,14.998151999999891
Task-2_78,Task-2,1778,1785.000381,True,32.99961899999994
Task-1_138,Task-1,1782,1789.000847,True,13.999152999999978
Task-3_62,Task-3,1780,1798.001198,True,47.99880200000007
Task-1_139,Task-1,1795,1802.001595,True,13.998405000000048
Task-2_79,Task-2,1801,1809,True,32
Task-1_140,Task-1,1808,1813.000511,True,15.99948900000004
Task-3_63,Task-3,1809,1822.0008639999999,True,52.999136000000135
Task-1_141,Task-1,1821,1826.0013569999999,True,15.99864300000013
Task-2_80,Task-2,1824,1833.0017269999998,True,30.998273000000154
Task-1_142,Task-1,1834,1838,True,17
Task-3_64,Task-3,1838,1847,True,57
Task-1_143,Task-1,1847,1851.000428,True,16.999571999999944
Task-2_81,Task-2,1847.000428,1858.001436,True,28.998563999999988
Task-1_144,Task-1,1860,1864.000529,True,16.999471000000085
Task-3_65,Task-3,1867,1876.000489,True,56.999510999999984
Task-1_145,Task-1,1873,1880.001041,True,13.998959000000013
Task-2_82,Task-2,1870,1887.001458,True,22.998542000000043
Task-1_146,Task-1,1886,1891.0019009999999,True,15.998099000000138
Task-2_83,Task-2,1893,1900.000435,True,32.999565000000075
Task-1_147,Task-1,1899,1904.000934,True,15.999066000000084
Task-3_66,Task-3,1896,1913.0014449999999,True,48.998555000000124
Task-1_148,Task-1,1912,1917.0018699999998,True,15.998130000000174
Task-2_84,Task-2,1916,1924.0023919999999,True,31.997608000000128
Task-1_149,Task-1,1925,1929.000393,True,16.99960699999997
Task-3_67,Task-3,1925.000393,1938,True,53
Task-1_150,Task-1,1938,1942.000407,True,16.999593000000004
Task-2_85,Task-2,1939,1949.000809,True,29.99919100000011
Task-1_151,Task-1,1951,1955.000408,True,16.999591999999893
Task-3_68,Task-3,1954,1964,True,56
Task-1_152,Task-1,1964,1968.00049,True,16.9995100000001
Task-2_86,Task-2,1962,1975.000983,True,26.999017000000094
Task-1_153,Task-1,1977,1981.000384,True,16.99961600000006
Task-3_69,Task-3,1983,1992.000569,True,56.99943099999996
Task-1_154,Task-1,1990,1996.0010340000001,True,14.998965999999882
Task-2_87,Task-2,1985,2008,True,17
Task-1_155,Task-1,2003,2017.001256,True,6.998743999999988
Task-1_156,Task-1,2016,2026.0027650000002,True,10.997234999999819
Task-2_88,Task-2,2008,2048.0039070000003,False,-0.003907000000253902
Task-1_157,Task-1,2029,2057.0048580000002,False,-7.00485800000024
Task-1_158,Task-1,2042,2061.0055310000002,True,1.9944689999997536
Task-2_89,Task-2,2031,2068,True,3
Task-1_159,Task-1,2055,2072.000677,True,3.999323000000004
Task-3_70,Task-3,2012,2091.001311,False,-13.001310999999987
Task-1_160,Task-1,2068,2095.002477,False,-6.002476999999999
Task-2_90,Task-2,2054,2102.003211,False,-8.003211000000192
Task-1_161,Task-1,2081,2106.00406,False,-4.004060000000209
Task-3_71,Task-3,2041,2115.0046770000004,False,-8.004677000000356
Task-1_162,Task-1,2094,2119.005344,False,-4.00534400000015
Task-2_91,Task-2,2077,2126.006049,False,-9.006049000000075
Task-1_163,Task-1,2107,2130.0067750000003,False,-2.006775000000289
Task-3_72,Task-3,2070,2139.0073680000005,False,-3.007368000000497
Task-2_92,Task-2,2100,2146,False,-6
Task-1_164,Task-1,2120,2150.000668,False,-9.000668000000132
Task-1_165,Task-1,2133,2154.0013280000003,False,-0.0013280000002851011
Task-2_93,Task-2,2123,2161.0018520000003,True,1.9981479999996736
Task-3_73,Task-3,2099,2170.002573,False,-5.002573000000211
Task-1_166,Task-1,2146,2174.003146,False,-7.003146000000015
Task-1_167,Task-1,2159,2178.003757,True,1.9962430000000495
Task-2_94,Task-2,2146.000668,2185,True,1
Task-1_168,Task-1,2172,2189.000756,True,3.9992440000000897
Task-3_74,Task-3,2128,2198,False,-4
Task-1_169,Task-1,2185,2202.00057,True,3.9994299999998475
Task-2_95,Task-2,2169,2209.0011710000003,False,-0.0011710000003404275
Task-1_170,Task-1,2198,2213.00174,True,5.998259999999846
Task-3_75,Task-3,2157,2222.002276,True,0.9977239999998346
Task-2_96,Task-2,2192,2229.002891,True,2.9971089999999094
Task-1_171,Task-1,2211,2233.003443,False,-1.0034430000000611
Task-1_172,Task-1,2224,2237,True,8
Task-3_76,Task-3,2186,2246.000502,True,5.999498000000131
Task-2_97,Task-2,2215,2253.001091,True,1.9989089999999123
Task-1_173,Task-1,2237,2257.0016330000003,True,0.9983669999996891
Task-1_174,Task-1,2250,2261,True,10
Task-2_98,Task-2,2238,2268.000565,True,9.999435000000176
Task-3_77,Task-3,2215,2277.0011179999997,True,3.9988820000003216
